project_id,role,employee_id,semantic_score,skill_overlap,availability_pct,experience_years,final_score,eligible
P007,Data Scientist,E005,0.5474,0.25,80,5,0.5415,True
P007,Data Scientist,E039,0.6729,0.5,60,5,0.5294,True
P007,Data Scientist,E052,0.3862,0.0,100,4,0.5245,True
P007,Data Scientist,E018,0.6409,0.5,60,9,0.5236,True
P007,Data Scientist,E022,0.6517,0.5,60,7,0.5229,True
P007,Data Scientist,E072,0.526,0.5,80,4,0.5223,True
P007,Data Scientist,E041,0.3497,0.0,100,9,0.5198,True
P007,Data Scientist,E055,0.4946,0.5,80,8,0.517,True
P007,Data Scientist,E067,0.6288,0.5,60,7,0.5068,True
P007,Data Scientist,E012,0.5071,0.25,80,3,0.505,True
P007,Data Scientist,E068,0.4809,0.75,80,7,0.5033,True
P007,Data Scientist,E002,0.5987,0.25,60,10,0.4983,True
P007,Data Scientist,E063,0.6231,0.25,60,5,0.4945,True
P007,Data Scientist,E059,0.6116,0.25,60,5,0.4865,True
P007,Data Scientist,E051,0.4484,0.25,80,4,0.468,True
P007,Data Scientist,E023,0.5724,0.5,60,4,0.4549,True
P007,Data Scientist,E078,0.5415,0.5,60,6,0.4416,True
P007,Data Scientist,E073,0.3765,0.0,80,8,0.4344,True
P007,Data Scientist,E074,0.3741,0.0,80,8,0.4327,True
P007,Data Scientist,E003,0.5285,0.5,60,6,0.4325,True
P007,Data Scientist,E021,0.5211,0.0,60,4,0.4189,True
P007,Data Scientist,E060,0.4871,0.75,60,9,0.416,True
P007,Data Scientist,E004,0.3649,0.0,80,4,0.4096,True
P007,Data Scientist,E049,0.4557,0.25,60,10,0.3981,True
P007,Data Scientist,E057,0.3961,0.0,60,7,0.344,True
P007,Data Scientist,E046,0.3706,0.25,60,4,0.3136,True
P007,Data Scientist,E011,0.614,0.5,80,1,0.0,False
P007,Data Scientist,E001,0.6994,0.25,60,1,0.0,False
P007,Data Scientist,E015,0.603,0.25,100,1,0.0,False
P007,Data Scientist,E014,0.4626,0.25,100,1,0.0,False
P007,Data Scientist,E047,0.6657,0.5,50,8,0.0,False
P007,Data Scientist,E045,0.578,0.25,80,2,0.0,False
P007,Data Scientist,E035,0.3998,0.0,50,12,0.0,False
P007,Data Scientist,E034,0.6628,0.5,80,2,0.0,False
P007,Data Scientist,E040,0.5586,0.5,60,1,0.0,False
P007,Data Scientist,E032,0.5843,0.25,80,2,0.0,False
P007,Data Scientist,E027,0.6067,0.5,50,4,0.0,False
P007,Data Scientist,E017,0.6385,0.5,40,7,0.0,False
P007,Data Scientist,E038,0.581,0.25,100,2,0.0,False
P007,Data Scientist,E033,0.53,0.5,80,1,0.0,False
P007,Data Scientist,E054,0.7114,0.5,80,2,0.0,False
P007,Data Scientist,E053,0.6336,0.25,50,9,0.0,False
P007,Data Scientist,E069,0.5668,0.25,40,10,0.0,False
P007,Data Scientist,E065,0.7099,0.5,80,2,0.0,False
P008,Android Dev,E037,0.8266,0.2,100,3,0.8325,True
P008,Android Dev,E068,0.8234,0.2,80,7,0.7456,True
P008,Android Dev,E075,0.6542,0.6,100,9,0.7349,True
P008,Android Dev,E051,0.8104,0.2,80,4,0.725,True
P008,Android Dev,E066,0.6318,0.6,100,10,0.723,True
P008,Android Dev,E048,0.651,0.4,100,5,0.7172,True
P008,Android Dev,E061,0.6192,0.6,100,8,0.7065,True
P008,Android Dev,E029,0.5977,0.2,100,5,0.6799,True
P008,Android Dev,E009,0.5782,0.2,100,8,0.6778,True
P008,Android Dev,E076,0.598,0.4,100,3,0.6725,True
P008,Android Dev,E060,0.8377,0.2,60,9,0.6633,True
P008,Android Dev,E025,0.5482,0.0,100,6,0.6491,True
P008,Android Dev,E070,0.6471,0.6,80,7,0.6222,True
P008,Android Dev,E044,0.5197,0.2,100,4,0.6215,True
P008,Android Dev,E030,0.4969,0.0,100,8,0.6209,True
P008,Android Dev,E064,0.5104,0.2,100,5,0.6188,True
P008,Android Dev,E058,0.5159,0.2,100,4,0.6188,True
P008,Android Dev,E031,0.5028,0.2,100,5,0.6135,True
P008,Android Dev,E007,0.6325,0.4,80,7,0.612,True
P008,Android Dev,E079,0.63,0.4,80,6,0.6064,True
P008,Android Dev,E043,0.6065,0.2,80,9,0.6015,True
P008,Android Dev,E050,0.4578,0.0,100,10,0.6012,True
P008,Android Dev,E038,0.4899,0.0,100,2,0.593,True
P008,Android Dev,E055,0.5975,0.6,80,8,0.5913,True
P008,Android Dev,E062,0.571,0.4,80,12,0.5882,True
P008,Android Dev,E071,0.6026,0.4,80,6,0.5872,True
P008,Android Dev,E026,0.5897,0.2,80,8,0.5859,True
P008,Android Dev,E020,0.5891,0.4,80,8,0.5855,True
P008,Android Dev,E016,0.5699,0.4,80,11,0.5836,True
P008,Android Dev,E042,0.59,0.2,80,7,0.5822,True
P008,Android Dev,E019,0.5951,0.4,80,5,0.5781,True
P008,Android Dev,E036,0.5878,0.4,80,6,0.5769,True
P008,Android Dev,E052,0.4499,0.2,100,4,0.5726,True
P008,Android Dev,E041,0.4211,0.2,100,9,0.5717,True
P008,Android Dev,E024,0.5638,0.4,80,7,0.5639,True
P008,Android Dev,E072,0.5791,0.4,80,4,0.5631,True
P008,Android Dev,E034,0.5743,0.2,80,2,0.552,True
P008,Android Dev,E077,0.564,0.2,80,3,0.5486,True
P008,Android Dev,E028,0.5254,0.0,80,10,0.5485,True
P008,Android Dev,E013,0.3838,0.0,100,8,0.5418,True
P008,Android Dev,E056,0.5182,0.2,80,8,0.5358,True
P008,Android Dev,E022,0.6432,0.4,60,7,0.5195,True
P008,Android Dev,E002,0.6141,0.2,60,10,0.5107,True
P008,Android Dev,E067,0.6305,0.4,60,7,0.5105,True
P008,Android Dev,E010,0.4787,0.0,80,8,0.5082,True
P008,Android Dev,E078,0.6249,0.4,60,6,0.5028,True
P008,Android Dev,E023,0.6318,0.4,60,4,0.5,True
P008,Android Dev,E074,0.4662,0.2,80,8,0.4994,True
P008,Android Dev,E032,0.4988,0.2,80,2,0.4991,True
P008,Android Dev,E006,0.5834,0.4,60,12,0.4968,True
P008,Android Dev,E059,0.6173,0.4,60,5,0.4937,True
P008,Android Dev,E054,0.4873,0.0,80,2,0.4911,True
P008,Android Dev,E063,0.6128,0.2,60,5,0.4905,True
P008,Android Dev,E065,0.4831,0.0,80,2,0.4882,True
P008,Android Dev,E080,0.4577,0.2,80,6,0.4858,True
P008,Android Dev,E073,0.4378,0.0,80,8,0.4795,True
P008,Android Dev,E005,0.4435,0.0,80,5,0.472,True
P008,Android Dev,E003,0.5807,0.4,60,6,0.4719,True
P008,Android Dev,E045,0.4578,0.0,80,2,0.4704,True
P008,Android Dev,E004,0.44,0.0,80,4,0.4657,True
P008,Android Dev,E018,0.5356,0.2,60,9,0.4518,True
P008,Android Dev,E039,0.5379,0.2,60,5,0.4381,True
P008,Android Dev,E008,0.3868,0.0,80,6,0.4361,True
P008,Android Dev,E049,0.4799,0.0,60,10,0.4167,True
P008,Android Dev,E012,0.3577,0.0,80,3,0.4042,True
P008,Android Dev,E057,0.457,0.0,60,7,0.3891,True
P008,Android Dev,E021,0.4599,0.0,60,4,0.3796,True
P008,Android Dev,E046,0.4318,0.0,60,4,0.3599,True
P008,Android Dev,E015,0.5873,0.0,100,1,0.0,False
P008,Android Dev,E014,0.8149,0.2,100,1,0.0,False
P008,Android Dev,E011,0.5122,0.2,80,1,0.0,False
P008,Android Dev,E001,0.5352,0.0,60,1,0.0,False
P008,Android Dev,E047,0.5079,0.2,50,8,0.0,False
P008,Android Dev,E033,0.5921,0.4,80,1,0.0,False
P008,Android Dev,E035,0.46,0.0,50,12,0.0,False
P008,Android Dev,E040,0.6273,0.6,60,1,0.0,False
P008,Android Dev,E017,0.5173,0.2,40,7,0.0,False
P008,Android Dev,E027,0.6479,0.4,50,4,0.0,False
P008,Android Dev,E053,0.6091,0.2,50,9,0.0,False
P008,Android Dev,E069,0.5047,0.0,40,10,0.0,False
P008,Backend Dev,E075,0.8473,0.6,100,9,0.8701,True
P008,Backend Dev,E048,0.8396,0.4,100,5,0.8493,True
P008,Backend Dev,E066,0.8084,0.6,100,10,0.8467,True
P008,Backend Dev,E061,0.812,0.6,100,8,0.8415,True
P008,Backend Dev,E029,0.7771,0.2,100,5,0.8055,True
P008,Backend Dev,E009,0.751,0.2,100,8,0.7988,True
P008,Backend Dev,E025,0.727,0.0,100,6,0.7743,True
P008,Backend Dev,E076,0.7386,0.4,100,3,0.7709,True
P008,Backend Dev,E070,0.8415,0.6,80,7,0.7583,True
P008,Backend Dev,E007,0.8275,0.4,80,7,0.7485,True
P008,Backend Dev,E079,0.821,0.4,80,6,0.7401,True
P008,Backend Dev,E055,0.7829,0.6,80,8,0.7211,True
P008,Backend Dev,E020,0.7689,0.4,80,8,0.7113,True
P008,Backend Dev,E042,0.7702,0.2,80,7,0.7084,True
P008,Backend Dev,E026,0.7626,0.2,80,8,0.7069,True
P008,Backend Dev,E058,0.6378,0.2,100,4,0.7042,True
P008,Backend Dev,E072,0.78,0.4,80,4,0.7037,True
P008,Backend Dev,E064,0.6282,0.2,100,5,0.7012,True
P008,Backend Dev,E044,0.631,0.2,100,4,0.6994,True
P008,Backend Dev,E037,0.6227,0.2,100,3,0.6897,True
P008,Backend Dev,E043,0.7309,0.2,80,9,0.6885,True
P008,Backend Dev,E041,0.5794,0.2,100,9,0.6825,True
P008,Backend Dev,E052,0.6043,0.2,100,4,0.6807,True
P008,Backend Dev,E034,0.7538,0.2,80,2,0.6776,True
P008,Backend Dev,E071,0.7281,0.4,80,6,0.6751,True
P008,Backend Dev,E050,0.5574,0.0,100,10,0.671,True
P008,Backend Dev,E016,0.6925,0.4,80,11,0.6694,True
P008,Backend Dev,E019,0.7215,0.4,80,5,0.6666,True
P008,Backend Dev,E062,0.6818,0.4,80,12,0.6657,True
P008,Backend Dev,E030,0.5562,0.0,100,8,0.6624,True
P008,Backend Dev,E031,0.5706,0.2,100,5,0.6609,True
P008,Backend Dev,E036,0.7056,0.4,80,6,0.6593,True
P008,Backend Dev,E024,0.6837,0.4,80,7,0.6478,True
P008,Backend Dev,E078,0.8174,0.4,60,6,0.6376,True
P008,Backend Dev,E023,0.8255,0.4,60,4,0.6355,True
P008,Backend Dev,E038,0.549,0.0,100,2,0.6343,True
P008,Backend Dev,E056,0.633,0.2,80,8,0.6162,True
P008,Backend Dev,E028,0.6211,0.0,80,10,0.6155,True
P008,Backend Dev,E077,0.6555,0.2,80,3,0.6127,True
P008,Backend Dev,E068,0.6329,0.2,80,7,0.6123,True
P008,Backend Dev,E074,0.62,0.2,80,8,0.6071,True
P008,Backend Dev,E022,0.759,0.4,60,7,0.6005,True
P008,Backend Dev,E003,0.7637,0.4,60,6,0.6,True
P008,Backend Dev,E067,0.7555,0.4,60,7,0.5981,True
P008,Backend Dev,E002,0.7343,0.2,60,10,0.5948,True
P008,Backend Dev,E051,0.6139,0.2,80,4,0.5874,True
P008,Backend Dev,E059,0.7453,0.4,60,5,0.5832,True
P008,Backend Dev,E063,0.7362,0.2,60,5,0.5769,True
P008,Backend Dev,E073,0.5709,0.0,80,8,0.5727,True
P008,Backend Dev,E006,0.6915,0.4,60,12,0.5725,True
P008,Backend Dev,E013,0.4178,0.0,100,8,0.5655,True
P008,Backend Dev,E004,0.5749,0.0,80,4,0.5601,True
P008,Backend Dev,E065,0.5855,0.0,80,2,0.5598,True
P008,Backend Dev,E054,0.5841,0.0,80,2,0.5589,True
P008,Backend Dev,E080,0.5528,0.2,80,6,0.5524,True
P008,Backend Dev,E010,0.5333,0.0,80,8,0.5464,True
P008,Backend Dev,E032,0.5573,0.2,80,2,0.5401,True
P008,Backend Dev,E018,0.6508,0.2,60,9,0.5325,True
P008,Backend Dev,E060,0.6505,0.2,60,9,0.5323,True
P008,Backend Dev,E039,0.6625,0.2,60,5,0.5253,True
P008,Backend Dev,E049,0.6312,0.0,60,10,0.5226,True
P008,Backend Dev,E005,0.4974,0.0,80,5,0.5097,True
P008,Backend Dev,E045,0.5045,0.0,80,2,0.5031,True
P008,Backend Dev,E008,0.4771,0.0,80,6,0.4994,True
P008,Backend Dev,E057,0.6037,0.0,60,7,0.4918,True
P008,Backend Dev,E046,0.5822,0.0,60,4,0.4652,True
P008,Backend Dev,E012,0.403,0.0,80,3,0.4359,True
P008,Backend Dev,E021,0.5299,0.0,60,4,0.4286,True
P008,Backend Dev,E015,0.7576,0.0,100,1,0.0,False
P008,Backend Dev,E014,0.6064,0.2,100,1,0.0,False
P008,Backend Dev,E011,0.6955,0.2,80,1,0.0,False
P008,Backend Dev,E001,0.6853,0.0,60,1,0.0,False
P008,Backend Dev,E047,0.6296,0.2,50,8,0.0,False
P008,Backend Dev,E033,0.7775,0.4,80,1,0.0,False
P008,Backend Dev,E035,0.6014,0.0,50,12,0.0,False
P008,Backend Dev,E040,0.8198,0.6,60,1,0.0,False
P008,Backend Dev,E017,0.5994,0.2,40,7,0.0,False
P008,Backend Dev,E027,0.8379,0.4,50,4,0.0,False
P008,Backend Dev,E053,0.729,0.2,50,9,0.0,False
P008,Backend Dev,E069,0.5588,0.0,40,10,0.0,False
P008,Data Engineer,E064,0.7757,0.2,100,5,0.8045,True
P008,Data Engineer,E058,0.7787,0.2,100,4,0.8028,True
P008,Data Engineer,E044,0.7383,0.2,100,4,0.7745,True
P008,Data Engineer,E016,0.7994,0.4,80,11,0.7442,True
P008,Data Engineer,E030,0.6692,0.0,100,8,0.7415,True
P008,Data Engineer,E075,0.6595,0.6,100,9,0.7386,True
P008,Data Engineer,E031,0.6772,0.2,100,5,0.7356,True
P008,Data Engineer,E050,0.6399,0.0,100,10,0.7287,True
P008,Data Engineer,E024,0.7876,0.4,80,7,0.7206,True
P008,Data Engineer,E056,0.7797,0.2,80,8,0.7189,True
P008,Data Engineer,E038,0.6622,0.0,100,2,0.7136,True
P008,Data Engineer,E077,0.7898,0.2,80,3,0.7067,True
P008,Data Engineer,E062,0.7389,0.4,80,12,0.7057,True
P008,Data Engineer,E048,0.628,0.4,100,5,0.7011,True
P008,Data Engineer,E066,0.6003,0.6,100,10,0.701,True
P008,Data Engineer,E076,0.6166,0.4,100,3,0.6854,True
P008,Data Engineer,E061,0.5687,0.6,100,8,0.6712,True
P008,Data Engineer,E006,0.8288,0.4,60,12,0.6686,True
P008,Data Engineer,E029,0.5792,0.2,100,5,0.667,True
P008,Data Engineer,E028,0.6866,0.0,80,10,0.6614,True
P008,Data Engineer,E009,0.5324,0.2,100,8,0.6457,True
P008,Data Engineer,E025,0.5287,0.0,100,6,0.6355,True
P008,Data Engineer,E054,0.6936,0.0,80,2,0.6355,True
P008,Data Engineer,E032,0.6906,0.2,80,2,0.6334,True
P008,Data Engineer,E013,0.5136,0.0,100,8,0.6326,True
P008,Data Engineer,E037,0.5405,0.2,100,3,0.6322,True
P008,Data Engineer,E010,0.641,0.0,80,8,0.6218,True
P008,Data Engineer,E065,0.6679,0.0,80,2,0.6175,True
P008,Data Engineer,E070,0.6349,0.6,80,7,0.6136,True
P008,Data Engineer,E071,0.6333,0.4,80,6,0.6087,True
P008,Data Engineer,E043,0.6053,0.2,80,9,0.6007,True
P008,Data Engineer,E052,0.4757,0.2,100,4,0.5907,True
P008,Data Engineer,E039,0.7504,0.2,60,5,0.5868,True
P008,Data Engineer,E007,0.5924,0.4,80,7,0.5839,True
P008,Data Engineer,E041,0.4377,0.2,100,9,0.5833,True
P008,Data Engineer,E036,0.5957,0.4,80,6,0.5823,True
P008,Data Engineer,E005,0.6007,0.0,80,5,0.582,True
P008,Data Engineer,E042,0.5866,0.2,80,7,0.5798,True
P008,Data Engineer,E045,0.6137,0.0,80,2,0.5796,True
P008,Data Engineer,E079,0.5898,0.4,80,6,0.5782,True
P008,Data Engineer,E080,0.5892,0.2,80,6,0.5778,True
P008,Data Engineer,E018,0.7154,0.2,60,9,0.5777,True
P008,Data Engineer,E026,0.5736,0.2,80,8,0.5746,True
P008,Data Engineer,E034,0.6024,0.2,80,2,0.5717,True
P008,Data Engineer,E019,0.5832,0.4,80,5,0.5698,True
P008,Data Engineer,E020,0.5555,0.4,80,8,0.5619,True
P008,Data Engineer,E072,0.5596,0.4,80,4,0.5494,True
P008,Data Engineer,E055,0.5318,0.6,80,8,0.5453,True
P008,Data Engineer,E008,0.5205,0.0,80,6,0.5298,True
P008,Data Engineer,E068,0.5084,0.2,80,7,0.5251,True
P008,Data Engineer,E074,0.4886,0.2,80,8,0.5151,True
P008,Data Engineer,E022,0.6301,0.4,60,7,0.5103,True
P008,Data Engineer,E051,0.5015,0.2,80,4,0.5087,True
P008,Data Engineer,E002,0.6105,0.2,60,10,0.5081,True
P008,Data Engineer,E012,0.499,0.0,80,3,0.5031,True
P008,Data Engineer,E067,0.6108,0.4,60,7,0.4968,True
P008,Data Engineer,E063,0.6188,0.2,60,5,0.4947,True
P008,Data Engineer,E059,0.6144,0.4,60,5,0.4917,True
P008,Data Engineer,E073,0.4425,0.0,80,8,0.4829,True
P008,Data Engineer,E078,0.5856,0.4,60,6,0.4753,True
P008,Data Engineer,E023,0.5889,0.4,60,4,0.4699,True
P008,Data Engineer,E004,0.4406,0.0,80,4,0.4661,True
P008,Data Engineer,E003,0.5528,0.4,60,6,0.4523,True
P008,Data Engineer,E060,0.5296,0.2,60,9,0.4477,True
P008,Data Engineer,E021,0.553,0.0,60,4,0.4448,True
P008,Data Engineer,E049,0.5185,0.0,60,10,0.4437,True
P008,Data Engineer,E057,0.485,0.0,60,7,0.4087,True
P008,Data Engineer,E046,0.4257,0.0,60,4,0.3557,True
P008,Data Engineer,E015,0.5645,0.0,100,1,0.0,False
P008,Data Engineer,E014,0.5122,0.2,100,1,0.0,False
P008,Data Engineer,E011,0.5094,0.2,80,1,0.0,False
P008,Data Engineer,E001,0.5717,0.0,60,1,0.0,False
P008,Data Engineer,E047,0.7707,0.2,50,8,0.0,False
P008,Data Engineer,E033,0.6152,0.4,80,1,0.0,False
P008,Data Engineer,E035,0.4798,0.0,50,12,0.0,False
P008,Data Engineer,E040,0.6324,0.6,60,1,0.0,False
P008,Data Engineer,E017,0.6815,0.2,40,7,0.0,False
P008,Data Engineer,E027,0.6166,0.4,50,4,0.0,False
P008,Data Engineer,E053,0.6338,0.2,50,9,0.0,False
P008,Data Engineer,E069,0.6179,0.0,40,10,0.0,False
P009,Full Stack Dev,E009,0.7855,0.4,100,8,0.8181,True
P009,Full Stack Dev,E029,0.7998,0.4,100,5,0.8144,True
P009,Full Stack Dev,E061,0.7782,0.8,100,8,0.8129,True
P009,Full Stack Dev,E025,0.7866,0.4,100,6,0.8097,True
P009,Full Stack Dev,E075,0.7596,0.6,100,9,0.8045,True
P009,Full Stack Dev,E066,0.75,0.6,100,10,0.8023,True
P009,Full Stack Dev,E043,0.8919,0.8,80,9,0.797,True
P009,Full Stack Dev,E048,0.7715,0.6,100,5,0.7946,True
P009,Full Stack Dev,E071,0.8286,0.8,80,6,0.7391,True
P009,Full Stack Dev,E019,0.8327,0.8,80,5,0.7375,True
P009,Full Stack Dev,E042,0.8037,0.4,80,7,0.7262,True
P009,Full Stack Dev,E007,0.8007,0.6,80,7,0.7241,True
P009,Full Stack Dev,E052,0.6673,0.4,100,4,0.7171,True
P009,Full Stack Dev,E036,0.7961,0.8,80,6,0.7164,True
P009,Full Stack Dev,E041,0.6268,0.4,100,9,0.7115,True
P009,Full Stack Dev,E044,0.6571,0.2,100,4,0.71,True
P009,Full Stack Dev,E079,0.7775,0.6,80,6,0.7033,True
P009,Full Stack Dev,E058,0.6429,0.4,100,4,0.7,True
P009,Full Stack Dev,E070,0.759,0.6,80,7,0.695,True
P009,Full Stack Dev,E026,0.75,0.2,80,8,0.6932,True
P009,Full Stack Dev,E064,0.6187,0.2,100,5,0.6876,True
P009,Full Stack Dev,E002,0.8691,0.8,60,10,0.6857,True
P009,Full Stack Dev,E067,0.8867,0.8,60,7,0.6843,True
P009,Full Stack Dev,E063,0.8963,0.8,60,5,0.682,True
P009,Full Stack Dev,E059,0.8893,1.0,60,5,0.6771,True
P009,Full Stack Dev,E055,0.7245,0.6,80,8,0.6753,True
P009,Full Stack Dev,E030,0.5681,0.0,100,8,0.6659,True
P009,Full Stack Dev,E050,0.555,0.0,100,10,0.6657,True
P009,Full Stack Dev,E031,0.5767,0.2,100,5,0.6582,True
P009,Full Stack Dev,E072,0.7212,0.4,80,4,0.6548,True
P009,Full Stack Dev,E062,0.667,0.4,80,12,0.6532,True
P009,Full Stack Dev,E020,0.6917,0.4,80,8,0.6524,True
P009,Full Stack Dev,E022,0.8352,0.6,60,7,0.6483,True
P009,Full Stack Dev,E016,0.6641,0.4,80,11,0.6467,True
P009,Full Stack Dev,E074,0.6708,0.4,80,8,0.6377,True
P009,Full Stack Dev,E024,0.6678,0.4,80,7,0.6311,True
P009,Full Stack Dev,E073,0.6427,0.2,80,8,0.6181,True
P009,Full Stack Dev,E028,0.6256,0.0,80,10,0.6152,True
P009,Full Stack Dev,E056,0.6269,0.2,80,8,0.607,True
P009,Full Stack Dev,E004,0.6414,0.2,80,4,0.599,True
P009,Full Stack Dev,E023,0.7832,0.6,60,4,0.5982,True
P009,Full Stack Dev,E078,0.7505,0.4,60,6,0.5845,True
P009,Full Stack Dev,E068,0.5862,0.0,80,7,0.574,True
P009,Full Stack Dev,E049,0.7001,0.2,60,10,0.5674,True
P009,Full Stack Dev,E010,0.5699,0.2,80,8,0.5671,True
P009,Full Stack Dev,E006,0.6761,0.4,60,12,0.5597,True
P009,Full Stack Dev,E013,0.4098,0.0,100,8,0.555,True
P009,Full Stack Dev,E039,0.7022,0.4,60,5,0.5461,True
P009,Full Stack Dev,E003,0.6918,0.4,60,6,0.5433,True
P009,Full Stack Dev,E051,0.5603,0.0,80,4,0.5422,True
P009,Full Stack Dev,E018,0.6608,0.4,60,9,0.5353,True
P009,Full Stack Dev,E057,0.666,0.2,60,7,0.5298,True
P009,Full Stack Dev,E080,0.5242,0.2,80,6,0.526,True
P009,Full Stack Dev,E005,0.5116,0.0,80,5,0.5127,True
P009,Full Stack Dev,E046,0.6513,0.2,60,4,0.5059,True
P009,Full Stack Dev,E060,0.5957,0.0,60,9,0.4897,True
P009,Full Stack Dev,E008,0.4676,0.0,80,6,0.4864,True
P009,Full Stack Dev,E021,0.5407,0.0,60,4,0.4285,True
P009,Full Stack Dev,E015,0.7988,0.4,100,1,0.0,False
P009,Full Stack Dev,E012,0.4247,0.0,80,3,0.0,False
P009,Full Stack Dev,E001,0.7912,0.2,60,1,0.0,False
P009,Full Stack Dev,E014,0.5377,0.0,100,1,0.0,False
P009,Full Stack Dev,E011,0.7481,0.4,80,1,0.0,False
P009,Full Stack Dev,E032,0.5531,0.2,80,2,0.0,False
P009,Full Stack Dev,E047,0.6405,0.4,50,8,0.0,False
P009,Full Stack Dev,E045,0.5211,0.0,80,2,0.0,False
P009,Full Stack Dev,E034,0.7785,0.2,80,2,0.0,False
P009,Full Stack Dev,E033,0.6884,0.4,80,1,0.0,False
P009,Full Stack Dev,E035,0.6731,0.2,50,12,0.0,False
P009,Full Stack Dev,E037,0.554,0.0,100,3,0.0,False
P009,Full Stack Dev,E038,0.5466,0.0,100,2,0.0,False
P009,Full Stack Dev,E040,0.7558,0.6,60,1,0.0,False
P009,Full Stack Dev,E027,0.7853,0.6,50,4,0.0,False
P009,Full Stack Dev,E017,0.616,0.2,40,7,0.0,False
P009,Full Stack Dev,E054,0.5728,0.0,80,2,0.0,False
P009,Full Stack Dev,E053,0.8368,0.6,50,9,0.0,False
P009,Full Stack Dev,E069,0.6,0.2,40,10,0.0,False
P009,Full Stack Dev,E065,0.5712,0.0,80,2,0.0,False
P009,Full Stack Dev,E076,0.8344,0.8,100,3,0.0,False
P009,Full Stack Dev,E077,0.6399,0.2,80,3,0.0,False
P009,Backend Dev,E061,0.847,0.8,100,8,0.8611,True
P009,Backend Dev,E066,0.8284,0.6,100,10,0.8572,True
P009,Backend Dev,E075,0.8346,0.6,100,9,0.8569,True
P009,Backend Dev,E048,0.846,0.6,100,5,0.8468,True
P009,Backend Dev,E009,0.8265,0.4,100,8,0.8467,True
P009,Backend Dev,E029,0.8437,0.4,100,5,0.8452,True
P009,Backend Dev,E025,0.8213,0.4,100,6,0.834,True
P009,Backend Dev,E007,0.8756,0.6,80,7,0.7766,True
P009,Backend Dev,E042,0.846,0.4,80,7,0.7558,True
P009,Backend Dev,E079,0.8495,0.6,80,6,0.7537,True
P009,Backend Dev,E043,0.823,0.8,80,9,0.7489,True
P009,Backend Dev,E070,0.834,0.6,80,7,0.7474,True
P009,Backend Dev,E055,0.7957,0.6,80,8,0.7251,True
P009,Backend Dev,E026,0.7938,0.2,80,8,0.7238,True
P009,Backend Dev,E052,0.6676,0.4,100,4,0.7173,True
P009,Backend Dev,E072,0.8017,0.4,80,4,0.7112,True
P009,Backend Dev,E041,0.624,0.4,100,9,0.7095,True
P009,Backend Dev,E020,0.7591,0.4,80,8,0.6995,True
P009,Backend Dev,E071,0.771,0.8,80,6,0.6988,True
P009,Backend Dev,E058,0.6318,0.4,100,4,0.6923,True
P009,Backend Dev,E019,0.7648,0.8,80,5,0.6899,True
P009,Backend Dev,E044,0.6236,0.2,100,4,0.6865,True
P009,Backend Dev,E064,0.6078,0.2,100,5,0.68,True
P009,Backend Dev,E036,0.7343,0.8,80,6,0.6731,True
P009,Backend Dev,E023,0.8601,0.6,60,4,0.6521,True
P009,Backend Dev,E050,0.5289,0.0,100,10,0.6475,True
P009,Backend Dev,E016,0.6608,0.4,80,11,0.6444,True
P009,Backend Dev,E062,0.6516,0.4,80,12,0.6425,True
P009,Backend Dev,E067,0.8257,0.8,60,7,0.6416,True
P009,Backend Dev,E002,0.8045,0.8,60,10,0.6404,True
P009,Backend Dev,E074,0.6709,0.4,80,8,0.6378,True
P009,Backend Dev,E078,0.8265,0.4,60,6,0.6376,True
P009,Backend Dev,E063,0.8272,0.8,60,5,0.6336,True
P009,Backend Dev,E059,0.8237,1.0,60,5,0.6311,True
P009,Backend Dev,E030,0.5162,0.0,100,8,0.6295,True
P009,Backend Dev,E024,0.6614,0.4,80,7,0.6266,True
P009,Backend Dev,E031,0.5301,0.2,100,5,0.6256,True
P009,Backend Dev,E073,0.637,0.2,80,8,0.6141,True
P009,Backend Dev,E022,0.7808,0.6,60,7,0.6102,True
P009,Backend Dev,E028,0.6034,0.0,80,10,0.5997,True
P009,Backend Dev,E056,0.6156,0.2,80,8,0.5991,True
P009,Backend Dev,E004,0.6377,0.2,80,4,0.5964,True
P009,Backend Dev,E003,0.7621,0.4,60,6,0.5926,True
P009,Backend Dev,E068,0.5869,0.0,80,7,0.5745,True
P009,Backend Dev,E049,0.6978,0.2,60,10,0.5657,True
P009,Backend Dev,E006,0.6641,0.4,60,12,0.5512,True
P009,Backend Dev,E051,0.5706,0.0,80,4,0.5494,True
P009,Backend Dev,E039,0.6845,0.4,60,5,0.5337,True
P009,Backend Dev,E010,0.5221,0.2,80,8,0.5336,True
P009,Backend Dev,E057,0.6692,0.2,60,7,0.5321,True
P009,Backend Dev,E013,0.3754,0.0,100,8,0.5309,True
P009,Backend Dev,E018,0.6381,0.4,60,9,0.5194,True
P009,Backend Dev,E080,0.5064,0.2,80,6,0.5136,True
P009,Backend Dev,E046,0.6566,0.2,60,4,0.5096,True
P009,Backend Dev,E060,0.5953,0.0,60,9,0.4895,True
P009,Backend Dev,E005,0.4713,0.0,80,5,0.4845,True
P009,Backend Dev,E008,0.4388,0.0,80,6,0.4662,True
P009,Backend Dev,E021,0.5465,0.0,60,4,0.4325,True
P009,Backend Dev,E015,0.84,0.4,100,1,0.0,False
P009,Backend Dev,E012,0.3754,0.0,80,3,0.0,False
P009,Backend Dev,E001,0.8165,0.2,60,1,0.0,False
